Flow Duration,Total Backward Packets,FIN Flag Count,PortScan_Predicted,Ground_Label
71335662,6,0,0,0
840840,6,0,0,0
71347542,6,0,0,0
840812,5,0,0,0
71347632,6,0,0,0
839184,5,0,0,0
71349795,5,0,0,0
840615,5,0,0,0
71346870,5,0,0,0
840608,4,0,0,0
71347279,4,0,0,0
841192,5,0,0,0
71344981,5,0,0,0
827140,6,0,0,0
1421748,5,0,0,0
70750431,6,0,0,0
1414004,6,0,0,0
70759754,5,0,0,0
1421707,6,0,0,0
71387324,6,0,0,0
1422159,5,0,0,0
71385323,6,0,0,0
1631415,6,0,0,0
71180043,4,0,0,0
1199286,5,0,0,0
71078483,4,0,0,0
901981,4,0,0,0
71077148,5,0,0,0
907253,5,0,0,0
71065479,4,0,0,0
907140,4,0,0,0
71066277,5,0,0,0
907319,5,0,0,0
71069104,4,0,0,0
907252,5,0,0,0
71068315,6,0,0,0
894045,5,0,0,0
1085144,5,0,0,0
70884148,5,0,0,0
1085097,7,0,0,0
70884883,5,0,0,0
1085254,6,0,0,0
70882799,5,0,0,0
1085188,4,0,0,0
70882861,5,0,0,0
1085341,4,0,0,0
70881932,5,0,0,0
1085284,5,0,0,0
70880770,5,0,0,0
1085333,5,0,0,0
70881709,5,0,0,0
1085312,4,0,0,0
70883137,6,0,0,0
495276,4,0,0,0
496361,5,0,0,0
496236,5,0,0,0
278068,4,0,0,0
184303,4,0,0,0
184371,6,0,0,0
198011,6,0,0,0
199825,6,0,0,0
199808,4,0,0,0
199933,5,0,0,0
186560,6,0,0,0
852024,5,0,0,0
70067968,4,0,0,0
564870,6,0,0,0
70400167,6,0,0,0
852513,6,0,0,0
70111478,4,0,0,0
851376,5,0,0,0
70425308,6,0,0,0
854377,5,0,0,0
70107679,7,0,0,0
562099,6,0,0,0
70716331,5,0,0,0
850989,5,0,0,0
70428296,6,0,0,0
854359,5,0,0,0
70672629,5,0,0,0
839223,4,0,0,0
70424218,7,0,0,0
839227,5,0,0,0
70669655,6,0,0,0
828693,5,0,0,0
71321047,6,0,0,0
828691,5,0,0,0
71320876,4,0,0,0
828486,4,0,0,0
70840663,6,0,0,0
830570,6,0,0,0
71319047,7,0,0,0
1307118,6,0,0,0
70881089,4,0,0,0
1352096,6,0,0,0
70815594,6,0,0,0
1352277,5,0,0,0
70812812,6,0,0,0
1424406,6,0,0,0
70749572,5,0,0,0
1424307,6,0,0,0
70750976,5,0,0,0
1424376,5,0,0,0
70750639,6,0,0,0
1201648,5,0,0,0
70440732,6,0,0,0
1201784,4,0,0,0
70477512,4,0,0,0
905442,5,0,0,0
70475515,4,0,0,0
905629,5,0,0,0
71075061,7,0,0,0
905444,6,0,0,0
71075327,6,0,0,0
910165,5,0,0,0
71067538,4,0,0,0
910170,7,0,0,0
71064533,5,0,0,0
71074011,5,0,0,0
909177,4,0,0,0
71067947,4,0,0,0
908982,5,0,0,0
71065571,5,0,0,0
1072713,4,0,0,0
70878933,5,0,0,0
1072602,4,0,0,0
70880770,5,0,0,0
1072785,5,0,0,0
70879999,6,0,0,0
1072727,4,0,0,0
70876854,4,0,0,0
619855,5,0,0,0
70895132,4,0,0,0
558069,5,0,0,0
558589,4,0,0,0
496611,4,0,0,0
496613,4,0,0,0
498171,5,0,0,0
186818,5,0,0,0
187008,6,0,0,0
186923,4,0,0,0
185747,4,0,0,0
186757,5,0,0,0
185820,4,0,0,0
194490,7,0,0,0
194532,6,0,0,0
195925,5,0,0,0
200045,7,0,0,0
854869,4,0,0,0
70063876,4,0,0,0
855074,4,0,0,0
70063721,6,0,0,0
853596,5,0,0,0
70111699,6,0,0,0
856317,5,0,0,0
70109957,6,0,0,0
856364,6,0,0,0
70683861,4,0,0,0
841488,4,0,0,0
70856696,6,0,0,0
841113,5,0,0,0
70678650,5,0,0,0
841495,4,0,0,0
71335733,6,0,0,0
843104,8,0,0,0
71334676,6,0,0,0
827960,4,0,0,0
71324516,4,0,0,0
71321729,5,0,0,0
71323223,5,0,0,0
831316,4,0,0,0
71320731,5,0,0,0
829882,4,0,0,0
71322220,4,0,0,0
1308600,6,0,0,0
70863705,4,0,0,0
1366774,6,0,0,0
70806138,4,0,0,0
1417835,6,0,0,0
70741877,4,0,0,0
1417874,6,0,0,0
70742588,5,0,0,0
1417699,4,0,0,0
70757346,6,0,0,0
1418366,5,0,0,0
70758316,5,0,0,0
906352,5,0,0,0
70439614,6,0,0,0
70440626,4,0,0,0
908711,5,0,0,0
70470834,4,0,0,0
906326,5,0,0,0
70477830,6,0,0,0
906436,5,0,0,0
71078510,4,0,0,0
896993,5,0,0,0
898133,5,0,0,0
1090520,5,0,0,0
70882973,5,0,0,0
1090408,5,0,0,0
70882025,5,0,0,0
1075075,5,0,0,0
70880001,4,0,0,0
1075085,5,0,0,0
70879057,5,0,0,0
1075056,4,0,0,0
70881720,5,0,0,0
1075244,5,0,0,0
70881067,7,0,0,0
1075113,6,0,0,0
70880061,6,0,0,0
622248,5,0,0,0
70879301,5,0,0,0
561077,5,0,0,0
498748,4,0,0,0
498690,5,0,0,0
498709,5,0,0,0
499753,4,0,0,0
188674,4,0,0,0
188853,5,0,0,0
70897700,6,0,0,0
188718,6,0,0,0
187737,5,0,0,0
201980,6,0,0,0
197931,5,0,0,0
188456,6,0,0,0
34161,5,0,0,0
70929739,5,0,0,0
34184,6,0,0,0
70879968,6,0,0,0
566294,6,0,0,0
70402367,6,0,0,0
800644,6,0,0,0
70482725,5,0,0,0
34533,4,0,0,0
71245071,6,0,0,0
567450,4,0,0,0
70403786,4,0,0,0
788423,6,0,0,0
70469762,5,0,0,0
788489,5,0,0,0
70729715,5,0,0,0
788486,6,0,0,0
70728702,6,0,0,0
789180,5,0,0,0
70728951,6,0,0,0
788398,4,0,0,0
70729986,5,0,0,0
773763,6,0,0,0
70721898,6,0,0,0
773140,5,0,0,0
70726889,4,0,0,0
772970,4,0,0,0
71386440,7,0,0,0
773747,4,0,0,0
71382322,6,0,0,0
774468,5,0,0,0
70899624,6,0,0,0
773511,4,0,0,0
71384249,6,0,0,0
762486,5,0,0,0
761946,5,0,0,0
748411,4,0,0,0
794371,5,0,0,0
71370890,6,0,0,0
796344,6,0,0,0
71404102,5,0,0,0
800262,6,0,0,0
71400274,6,0,0,0
284744,6,0,0,0
71399128,6,0,0,0
269395,4,0,0,0
71935842,6,0,0,0
37624,6,0,0,0
71927406,6,0,0,0
37376,4,0,0,0
71929441,6,0,0,0
571838,5,0,0,0
71405780,5,0,0,0
572030,4,0,0,0
71402919,5,0,0,0
574146,5,0,0,0
71401626,5,0,0,0
37672,6,0,0,0
71929843,4,0,0,0
559130,4,0,0,0
71400115,5,0,0,0
559135,4,0,0,0
71401129,4,0,0,0
559220,6,0,0,0
71401420,5,0,0,0
559139,5,0,0,0
71401479,5,0,0,0
623374,4,0,0,0
71340601,5,0,0,0
623181,6,0,0,0
71341570,4,0,0,0
929000,4,0,0,0
71012514,4,0,0,0
931011,5,0,0,0
71010625,6,0,0,0
1108714,4,0,0,0
70823604,5,0,0,0
1108718,4,0,0,0
70824752,5,0,0,0
1108765,5,0,0,0
70877292,6,0,0,0
1108764,4,0,0,0
70874533,5,0,0,0
1096285,5,0,0,0
1096422,5,0,0,0
1096437,5,0,0,0
1096439,4,0,0,0
1096481,4,0,0,0
565696,5,0,0,0
565557,5,0,0,0
566571,5,0,0,0
566509,5,0,0,0
566616,5,0,0,0
568694,6,0,0,0
568655,4,0,0,0
552314,6,0,0,0
70851722,4,0,0,0
534416,6,0,0,0
70892210,6,0,0,0
992494,5,0,0,0
70102204,7,0,0,0
992866,5,0,0,0
70098950,5,0,0,0
805972,5,0,0,0
70468367,4,0,0,0
805780,4,0,0,0
70471671,6,0,0,0
805794,6,0,0,0
70466321,5,0,0,0
806393,6,0,0,0
70469627,6,0,0,0
778714,4,0,0,0
778564,5,0,0,0
779527,5,0,0,0
779783,5,0,0,0
779970,5,0,0,0
780077,5,0,0,0
780209,5,0,0,0
780942,6,0,0,0
780883,5,0,0,0
780845,4,0,0,0
827319,6,0,0,0
71370383,6,0,0,0
827198,5,0,0,0
71372906,4,0,0,0
813766,6,0,0,0
71369865,5,0,0,0
802051,6,0,0,0
71366252,5,0,0,0
38537,6,0,0,0
71355101,7,0,0,0
39837,5,0,0,0
71354783,6,0,0,0
24665,4,0,0,0
71354231,5,0,0,0
502694,6,0,0,0
70888274,5,0,0,0
70830839,5,0,0,0
23882,5,0,0,0
71356359,6,0,0,0
928484,5,0,0,0
70443123,6,0,0,0
70440965,5,0,0,0
931870,6,0,0,0
70440703,5,0,0,0
70443871,5,0,0,0
928576,6,0,0,0
70443429,4,0,0,0
931315,5,0,0,0
70440067,5,0,0,0
1110387,6,0,0,0
70818638,4,0,0,0
1110428,5,0,0,0
70815778,6,0,0,0
1111078,4,0,0,0
70807756,5,0,0,0
1109379,6,0,0,0
70821018,5,0,0,0
1109426,4,0,0,0
70819043,5,0,0,0
1111487,4,0,0,0
70810921,5,0,0,0
1111813,5,0,0,0
70809859,5,0,0,0
1098351,5,0,0,0
1097961,5,0,0,0
1098287,4,0,0,0
1098332,4,0,0,0
1098441,5,0,0,0
629997,5,0,0,0
568854,5,0,0,0
994569,5,0,0,0
70057884,6,0,0,0
994723,6,0,0,0
70059065,4,0,0,0
995080,6,0,0,0
70073111,6,0,0,0
995389,5,0,0,0
70097026,6,0,0,0
995400,5,0,0,0
995492,4,0,0,0
808245,5,0,0,0
70102283,5,0,0,0
807334,4,0,0,0
70105879,6,0,0,0
807299,5,0,0,0
70104263,5,0,0,0
808229,4,0,0,0
70104058,6,0,0,0
796014,5,0,0,0
796024,4,0,0,0
795900,4,0,0,0
796080,5,0,0,0
780996,4,0,0,0
781393,5,0,0,0
781722,5,0,0,0
783281,5,0,0,0
783344,5,0,0,0
828962,6,0,0,0
71374335,4,0,0,0
39970,6,0,0,0
71361370,5,0,0,0
38336,4,0,0,0
71364513,4,0,0,0
39571,6,0,0,0
71363076,6,0,0,0
26952,4,0,0,0
71355736,5,0,0,0
505239,6,0,0,0
70888170,5,0,0,0
562399,5,0,0,0
70831160,6,0,0,0
561348,5,0,0,0
70829021,5,0,0,0
561224,5,0,0,0
70828163,4,0,0,0
561159,5,0,0,0
70827362,5,0,0,0
561349,6,0,0,0
70829537,4,0,0,0
566117,6,0,0,0
70805524,5,0,0,0
566048,5,0,0,0
70806785,5,0,0,0
566574,5,0,0,0
70801647,5,0,0,0
567194,5,0,0,0
70799012,5,0,0,0
567155,6,0,0,0
70798135,5,0,0,0
567265,4,0,0,0
551354,5,0,0,0
71363657,5,0,0,0
551351,5,0,0,0
71370570,6,0,0,0
552301,5,0,0,0
551346,4,0,0,0
71370961,4,0,0,0
538843,5,0,0,0
538696,6,0,0,0
539425,6,0,0,0
566132,6,0,0,0
71341814,5,0,0,0
97097,6,0,0,0
71341516,4,0,0,0
86058,6,0,0,0
71306471,4,0,0,0
71302542,5,0,0,0
71331,4,0,0,0
71303905,5,0,0,0
72108,5,0,0,0
71302862,5,0,0,0
72100,5,0,0,0
71352831,6,0,0,0
57457,6,0,0,0
71343853,5,0,0,0
57271,4,0,0,0
71344947,4,0,0,0
57919,5,0,0,0
71341223,4,0,0,0
57279,5,0,0,0
71346408,4,0,0,0
57264,4,0,0,0
71344584,4,0,0,0
71443933,6,0,0,0
59457,6,0,0,0
71393428,7,0,0,0
47108,6,0,0,0
46917,6,0,0,0
46860,4,0,0,0
32541,6,0,0,0
32153,5,0,0,0
32209,6,0,0,0
17706,6,0,0,0
37352,6,0,0,0
72644498,5,0,0,0
260728,5,0,0,0
72439176,6,0,0,0
260922,7,0,0,0
72441463,5,0,0,0
260930,6,0,0,0
72438227,6,0,0,0
261488,4,0,0,0
72438674,6,0,0,0
448093,4,0,0,0
72239203,6,0,0,0
444252,6,0,0,0
72246227,6,0,0,0
444667,6,0,0,0
72242863,4,0,0,0
1025914,6,0,0,0
71663705,5,0,0,0
1261059,6,0,0,0
71426261,5,0,0,0
1261555,6,0,0,0
71427761,4,0,0,0
1251895,5,0,0,0
71423196,5,0,0,0
1252090,3,0,0,0
71423406,5,0,0,0
1251457,6,0,0,0
71422270,5,0,0,0
1251551,4,0,0,0
71437373,6,0,0,0
1294096,5,0,0,0
71383232,6,0,0,0
1829774,7,0,0,0
70847566,6,0,0,0
1829676,5,0,0,0
70861185,6,0,0,0
1849113,6,0,0,0
70844871,4,0,0,0
1849459,4,0,0,0
70841084,6,0,0,0
1834999,5,0,0,0
70837256,4,0,0,0
1616162,5,0,0,0
70854707,6,0,0,0
1616292,5,0,0,0
70853814,5,0,0,0
1616433,4,0,0,0
70851357,5,0,0,0
1616371,5,0,0,0
70852372,4,0,0,0
1416066,5,0,0,0
1415708,5,0,0,0
880978,7,0,0,0
70825772,4,0,0,0
658379,6,0,0,0
70814443,5,0,0,0
652253,5,0,0,0
71328194,4,0,0,0
682836,5,0,0,0
71304190,4,0,0,0
668100,5,0,0,0
71299217,5,0,0,0
667921,5,0,0,0
71301146,4,0,0,0
668318,5,0,0,0
71350400,6,0,0,0
621587,5,0,0,0
71296293,4,0,0,0
91130,5,0,0,0
77036,5,0,0,0
71336613,4,0,0,0
61307,5,0,0,0
61220,4,0,0,0
62178,4,0,0,0
62073,5,0,0,0
62257,6,0,0,0
62175,4,0,0,0
62169,5,0,0,0
50541,5,0,0,0
50584,5,0,0,0
50628,4,0,0,0
20731,6,0,0,0
20626,5,0,0,0
20714,5,0,0,0
40591,5,0,0,0
72665123,4,0,0,0
40593,5,0,0,0
72665244,5,0,0,0
40938,5,0,0,0
72665353,5,0,0,0
40834,5,0,0,0
72664406,5,0,0,0
440860,5,0,0,0
72252865,5,0,0,0
445030,5,0,0,0
72248985,5,0,0,0
445028,7,0,0,0
72248292,4,0,0,0
444838,4,0,0,0
72247534,5,0,0,0
446848,4,0,0,0
72247191,5,0,0,0
432022,4,0,0,0
72245418,4,0,0,0
1248615,4,0,0,0
71429479,5,0,0,0
432874,4,0,0,0
72243351,5,0,0,0
1253508,4,0,0,0
71419511,4,0,0,0
1252937,6,0,0,0
71422512,5,0,0,0
1851657,5,0,0,0
70811476,5,0,0,0
1850201,6,0,0,0
70813150,5,0,0,0
1832588,6,0,0,0
70828657,5,0,0,0
1850292,7,0,0,0
70815404,4,0,0,0
1836500,4,0,0,0
70864220,6,0,0,0
1836705,6,0,0,0
70863119,6,0,0,0
1836645,4,0,0,0
70866224,5,0,0,0
1836730,5,0,0,0
70867235,5,0,0,0
1836761,4,0,0,0
70866251,5,0,0,0
1837053,6,0,0,0
70864545,6,0,0,0
1431697,6,0,0,0
1416584,5,0,0,0
1416960,5,0,0,0
1417017,5,0,0,0
1417198,4,0,0,0
1417191,5,0,0,0
648845,4,0,0,0
71331467,4,0,0,0
669713,4,0,0,0
71298091,5,0,0,0
669664,5,0,0,0
71302624,5,0,0,0
79466,5,0,0,0
71281564,4,0,0,0
63412,5,0,0,0
63981,5,0,0,0
63214,5,0,0,0
64003,5,0,0,0
63974,5,0,0,0
63018,5,0,0,0
63357,4,0,0,0
62269,4,0,0,0
64312,5,0,0,0
51154,5,0,0,0
52162,4,0,0,0
51924,7,0,0,0
52095,4,0,0,0
51955,5,0,0,0
52143,5,0,0,0
52073,5,0,0,0
21226,4,0,0,0
43186,6,0,0,0
72662950,4,0,0,0
43179,4,0,0,0
72665164,6,0,0,0
234451,6,0,0,0
72442641,6,0,0,0
427965,6,0,0,0
72252002,5,0,0,0
432287,6,0,0,0
72247566,4,0,0,0
234252,6,0,0,0
72444386,5,0,0,0
427169,4,0,0,0
72253453,6,0,0,0
72248779,6,0,0,0
432766,6,0,0,0
72246628,5,0,0,0
431433,6,0,0,0
72250015,4,0,0,0
455092,6,0,0,0
72226314,5,0,0,0
434092,5,0,0,0
72277270,6,0,0,0
1294871,6,0,0,0
71422982,7,0,0,0
1298316,5,0,0,0
71418869,6,0,0,0
1835102,6,0,0,0
70882024,7,0,0,0
1296409,5,0,0,0
71421900,4,0,0,0
1298382,6,0,0,0
71419976,6,0,0,0
1834818,5,0,0,0
70882357,5,0,0,0
1834706,5,0,0,0
70881667,4,0,0,0
1837266,6,0,0,0
70869298,6,0,0,0
1838899,5,0,0,0
70862168,6,0,0,0
1838619,4,0,0,0
70864637,4,0,0,0
1620457,5,0,0,0
70861278,5,0,0,0
1620376,4,0,0,0
70860520,4,0,0,0
1417630,5,0,0,0
70856749,5,0,0,0
1417735,5,0,0,0
70857285,4,0,0,0
1417737,5,0,0,0
71372412,6,0,0,0
1417795,4,0,0,0
71372267,7,0,0,0
1419055,5,0,0,0
1418974,5,0,0,0
1418925,4,0,0,0
1403870,5,0,0,0
626677,5,0,0,0
71346215,6,0,0,0
626909,6,0,0,0
626855,5,0,0,0
71349475,4,0,0,0
626811,6,0,0,0
81151,5,0,0,0
71359030,6,0,0,0
80159,5,0,0,0
71390899,7,0,0,0
81300,5,0,0,0
71387799,6,0,0,0
65921,4,0,0,0
65889,5,0,0,0
65275,5,0,0,0
65910,4,0,0,0
51864,5,0,0,0
51840,5,0,0,0
52297,5,0,0,0
52211,5,0,0,0
52406,5,0,0,0
53712,4,0,0,0
53710,5,0,0,0
53995,5,0,0,0
53777,5,0,0,0
34629,6,0,0,0
72658022,5,0,0,0
39777,7,0,0,0
72649547,5,0,0,0
40707,6,0,0,0
72647258,5,0,0,0
37976,6,0,0,0
72649381,4,0,0,0
39624,6,0,0,0
72649442,5,0,0,0
25654,4,0,0,0
72647827,5,0,0,0
26773,4,0,0,0
72645564,4,0,0,0
25502,6,0,0,0
72647017,5,0,0,0
25910,5,0,0,0
72644803,4,0,0,0
25905,5,0,0,0
72643960,5,0,0,0
26595,5,0,0,0
72642715,5,0,0,0
28668,6,0,0,0
72640986,6,0,0,0
15833,6,0,0,0
16999,6,0,0,0
17929,6,0,0,0
16971,6,0,0,0
17964,4,0,0,0
72495036,5,0,0,0
219060,6,0,0,0
72500431,6,0,0,0
16832,5,0,0,0
1265128,6,0,0,0
71424221,4,0,0,0
1265321,4,0,0,0
71422759,5,0,0,0
1263531,6,0,0,0
71425776,4,0,0,0
1265433,4,0,0,0
71454959,6,0,0,0
1265702,4,0,0,0
71455058,4,0,0,0
1809728,4,0,0,0
70892859,5,0,0,0
1789857,7,0,0,0
70917198,4,0,0,0
1809732,5,0,0,0
70895801,4,0,0,0
1790032,4,0,0,0
70917074,6,0,0,0
1789841,6,0,0,0
70918462,5,0,0,0
1807607,5,0,0,0
70901140,6,0,0,0
1809333,5,0,0,0
70897466,5,0,0,0
1795910,5,0,0,0
71373464,5,0,0,0
1851625,5,0,0,0
71322981,4,0,0,0
1875639,6,0,0,0
71361788,5,0,0,0
1875550,6,0,0,0
71362969,6,0,0,0
1877285,6,0,0,0
71357160,6,0,0,0
1877188,4,0,0,0
71362281,7,0,0,0
1705826,6,0,0,0
71413146,5,0,0,0
1706172,5,0,0,0
71403351,6,0,0,0
632378,6,0,0,0
632291,5,0,0,0
632306,5,0,0,0
633716,6,0,0,0
633677,6,0,0,0
87508,5,0,0,0
87520,5,0,0,0
87468,5,0,0,0
72185,5,0,0,0
73677,5,0,0,0
126302,6,0,0,0
72509672,5,0,0,0
126145,6,0,0,0
72508687,5,0,0,0
115715,5,0,0,0
72504594,6,0,0,0
70999,5,0,0,0
72499776,4,0,0,0
55191,7,0,0,0
72503388,6,0,0,0
55227,4,0,0,0
72501873,5,0,0,0
47173,6,0,0,0
72487567,6,0,0,0
43642,4,0,0,0
72493561,6,0,0,0
47413,4,0,0,0
72611680,6,0,0,0
47922,4,0,0,0
72610789,6,0,0,0
33180,4,0,0,0
33302,5,0,0,0
34541,5,0,0,0
34432,6,0,0,0
34336,5,0,0,0
223058,5,0,0,0
72446427,5,0,0,0
222935,6,0,0,0
72444908,5,0,0,0
420798,6,0,0,0
72265101,6,0,0,0
420851,5,0,0,0
72265584,6,0,0,0
420803,4,0,0,0
72266030,5,0,0,0
1224478,5,0,0,0
71447938,6,0,0,0
1224443,7,0,0,0
71455251,6,0,0,0
1209441,6,0,0,0
71454022,6,0,0,0
1210770,4,0,0,0
71466146,6,0,0,0
1213219,5,0,0,0
71476967,6,0,0,0
1212349,5,0,0,0
71476161,6,0,0,0
1250094,6,0,0,0
71421971,5,0,0,0
1792527,5,0,0,0
70902859,6,0,0,0
1809863,6,0,0,0
70885962,6,0,0,0
1792453,7,0,0,0
70904172,4,0,0,0
1853912,6,0,0,0
70828514,4,0,0,0
1878085,6,0,0,0
70817818,6,0,0,0
1877941,6,0,0,0
70816908,6,0,0,0
1878294,5,0,0,0
71297056,6,0,0,0
1879573,5,0,0,0
71292844,6,0,0,0
1708255,4,0,0,0
71298812,5,0,0,0
1692670,5,0,0,0
71296861,4,0,0,0
1505329,5,0,0,0
71296142,6,0,0,0
1505225,5,0,0,0
71295096,5,0,0,0
1505081,4,0,0,0
71294256,5,0,0,0
679294,5,0,0,0
679447,5,0,0,0
679347,4,0,0,0
679519,5,0,0,0
679588,5,0,0,0
634151,5,0,0,0
89246,5,0,0,0
89592,5,0,0,0
73044,5,0,0,0
72498050,5,0,0,0
57204,5,0,0,0
72500068,5,0,0,0
57317,6,0,0,0
72501063,5,0,0,0
43301,5,0,0,0
72497503,5,0,0,0
72500477,4,0,0,0
45363,5,0,0,0
72498138,6,0,0,0
45197,5,0,0,0
72495843,5,0,0,0
45178,4,0,0,0
72496296,5,0,0,0
45387,5,0,0,0
72497257,5,0,0,0
44600,5,0,0,0
72495231,4,0,0,0
36343,5,0,0,0
37030,6,0,0,0
36928,6,0,0,0
36897,5,0,0,0
36868,4,0,0,0
37753,5,0,0,0
37765,5,0,0,0
225274,6,0,0,0
72464617,6,0,0,0
225210,6,0,0,0
72469390,6,0,0,0
422468,6,0,0,0
72273333,4,0,0,0
990551,6,0,0,0
71669490,6,0,0,0
992008,6,0,0,0
71686408,5,0,0,0
990824,6,0,0,0
71685722,5,0,0,0
990556,5,0,0,0
71687972,5,0,0,0
977395,5,0,0,0
71680181,5,0,0,0
978397,6,0,0,0
71673340,5,0,0,0
978422,5,0,0,0
71681506,6,0,0,0
978339,4,0,0,0
71678921,5,0,0,0
978235,5,0,0,0
71678729,4,0,0,0
978230,5,0,0,0
71676738,4,0,0,0
965701,6,0,0,0
965788,6,0,0,0
965973,5,0,0,0
968499,6,0,0,0
969140,6,0,0,0
969244,4,0,0,0
970200,7,0,0,0
996590,6,0,0,0
72001313,4,0,0,0
996598,6,0,0,0
72000611,5,0,0,0
809109,4,0,0,0
72001191,5,0,0,0
811140,6,0,0,0
71391748,6,0,0,0
811132,4,0,0,0
72654901,5,0,0,0
813982,6,0,0,0
72653581,5,0,0,0
794880,6,0,0,0
72673606,5,0,0,0
798823,6,0,0,0
72650822,6,0,0,0
798817,4,0,0,0
72649021,5,0,0,0
879934,7,0,0,0
72573315,4,0,0,0
882213,6,0,0,0
72567864,5,0,0,0
882496,4,0,0,0
72565997,5,0,0,0
882306,4,0,0,0
72567172,5,0,0,0
870574,4,0,0,0
72559173,4,0,0,0
870660,5,0,0,0
72560175,5,0,0,0
870918,5,0,0,0
872161,6,0,0,0
72555854,5,0,0,0
871855,5,0,0,0
72560437,5,0,0,0
882119,6,0,0,0
72547136,6,0,0,0
882388,6,0,0,0
72546113,5,0,0,0
711234,6,0,0,0
72543388,4,0,0,0
710395,4,0,0,0
72545546,5,0,0,0
711151,6,0,0,0
72543731,5,0,0,0
121910,6,0,0,0
72531591,4,0,0,0
106182,4,0,0,0
106106,6,0,0,0
72679880,5,0,0,0
106786,5,0,0,0
92464,6,0,0,0
92602,5,0,0,0
16897,6,0,0,0
16124,6,0,0,0
17040,6,0,0,0
17695,5,0,0,0
17854,6,0,0,0
17981,5,0,0,0
39986,6,0,0,0
72683043,6,0,0,0
39988,4,0,0,0
72682584,4,0,0,0
39963,6,0,0,0
72683936,6,0,0,0
30858,7,0,0,0
72674928,6,0,0,0
30517,6,0,0,0
72671232,6,0,0,0
30511,5,0,0,0
72670433,5,0,0,0
30578,4,0,0,0
72669294,5,0,0,0
30953,4,0,0,0
72669641,4,0,0,0
409823,6,0,0,0
72287953,5,0,0,0
1009776,5,0,0,0
71692107,7,0,0,0
1008794,4,0,0,0
71691404,6,0,0,0
1008953,7,0,0,0
71695463,6,0,0,0
995020,5,0,0,0
71679763,6,0,0,0
995017,5,0,0,0
71726694,6,0,0,0
994981,5,0,0,0
71725508,7,0,0,0
998082,4,0,0,0
71721129,4,0,0,0
1216872,4,0,0,0
71517792,5,0,0,0
1201674,6,0,0,0
71519212,5,0,0,0
986138,7,0,0,0
1255174,6,0,0,0
71465609,4,0,0,0
1797356,6,0,0,0
71405964,6,0,0,0
1255327,6,0,0,0
71467481,6,0,0,0
1812638,7,0,0,0
70911687,6,0,0,0
1800152,5,0,0,0
70907795,4,0,0,0
1800154,5,0,0,0
71384031,6,0,0,0
1800107,4,0,0,0
71461198,6,0,0,0
1847609,6,0,0,0
71445737,6,0,0,0
1882559,6,0,0,0
71411421,4,0,0,0
1497514,6,0,0,0
71412986,6,0,0,0
903171,4,0,0,0
72564960,5,0,0,0
903821,6,0,0,0
72563000,6,0,0,0
903707,5,0,0,0
72560951,6,0,0,0
918038,5,0,0,0
72530812,4,0,0,0
917914,6,0,0,0
72531819,4,0,0,0
917857,6,0,0,0
72531677,5,0,0,0
918041,5,0,0,0
72536304,6,0,0,0
919686,5,0,0,0
72531140,5,0,0,0
718773,5,0,0,0
718744,5,0,0,0
656640,5,0,0,0
656680,5,0,0,0
125800,5,0,0,0
110421,5,0,0,0
110700,5,0,0,0
95976,5,0,0,0
95926,4,0,0,0
64981,5,0,0,0
19933,5,0,0,0
20154,5,0,0,0
20067,6,0,0,0
20023,5,0,0,0
60562,6,0,0,0
72683602,4,0,0,0
32674,6,0,0,0
72675915,5,0,0,0
33509,5,0,0,0
72673322,5,0,0,0
33492,7,0,0,0
72671001,5,0,0,0
32656,5,0,0,0
72678535,5,0,0,0
17392,4,0,0,0
72670629,5,0,0,0
407182,6,0,0,0
72296349,5,0,0,0
410230,5,0,0,0
72292640,5,0,0,0
407121,5,0,0,0
72298521,6,0,0,0
410125,5,0,0,0
72295109,5,0,0,0
996893,6,0,0,0
71683554,6,0,0,0
996943,6,0,0,0
71682710,5,0,0,0
995938,4,0,0,0
71682948,5,0,0,0
995795,4,0,0,0
71681911,5,0,0,0
995788,4,0,0,0
71728643,6,0,0,0
995749,4,0,0,0
71727823,6,0,0,0
987223,6,0,0,0
71718226,4,0,0,0
987233,4,0,0,0
987041,6,0,0,0
71721939,6,0,0,0
989570,4,0,0,0
987883,4,0,0,0
1801414,6,0,0,0
71489931,5,0,0,0
1801563,4,0,0,0
71445354,6,0,0,0
1801451,6,0,0,0
71460135,6,0,0,0
1801579,4,0,0,0
71487495,5,0,0,0
1885235,6,0,0,0
72042753,6,0,0,0
1510792,4,0,0,0
72570193,5,0,0,0
1510875,6,0,0,0
72569295,6,0,0,0
1510993,5,0,0,0
72569052,5,0,0,0
1497405,5,0,0,0
72566105,5,0,0,0
918679,6,0,0,0
72537267,4,0,0,0
918522,6,0,0,0
72538184,4,0,0,0
918708,4,0,0,0
72541176,5,0,0,0
919793,5,0,0,0
72538426,6,0,0,0
920148,5,0,0,0
72539882,6,0,0,0
921651,6,0,0,0
72680337,6,0,0,0
906944,6,0,0,0
72660053,6,0,0,0
907166,5,0,0,0
72677350,5,0,0,0
907237,5,0,0,0
72680358,5,0,0,0
907490,5,0,0,0
72679359,6,0,0,0
907467,5,0,0,0
98227,6,0,0,0
98553,5,0,0,0
98437,6,0,0,0
98644,5,0,0,0
21660,5,0,0,0
21805,5,0,0,0
21972,6,0,0,0
34455,6,0,0,0
72676188,5,0,0,0
34477,6,0,0,0
72676897,5,0,0,0
