Flow Duration,Flow Bytes/s,Fwd Packets/s,DDoS_Predicted,Ground_Label
73052157,160,0,1,1
1550121,7505,2,1,1
73053113,160,0,1,1
1550203,7504,2,1,1
73532172,159,0,1,1
1550215,7504,2,1,1
73501541,159,0,1,1
1318346,8819,2,1,1
73761304,158,0,1,1
1318308,8820,2,1,1
73761490,158,0,1,1
1302825,8929,2,1,1
73761398,158,0,1,1
1303071,8927,2,1,1
1303020,8928,2,1,1
73762545,158,0,1,1
1303065,8927,2,1,1
73761832,158,0,1,1
1303171,8927,2,1,1
73760805,158,0,1,1
1302997,8928,2,1,1
73761376,158,0,1,1
1303242,8926,2,1,1
66,272727,30303,0,1
73759337,158,0,1,1
634952,18321,5,0,1
634933,18312,3,0,1
634865,18324,5,0,1
622160,18698,5,0,1
622232,18696,5,0,1
635239,18313,5,0,1
635402,18308,5,0,1
32402,358836,93,0,1
73900820,158,0,1,1
25650,453060,78,0,1
73903805,158,0,1,1
32180,361311,93,0,1
73904717,158,0,1,1
33075,351534,91,0,1
73902932,158,0,1,1
32352,359390,93,0,1
73908315,158,0,1,1
32162,361514,93,0,1
73906248,158,0,1,1
33133,350919,91,0,1
73902256,158,0,1,1
33019,352131,91,0,1
73901333,158,0,1,1
33138,350866,91,0,1
73903253,158,0,1,1
33027,352045,91,0,1
73901151,158,0,1,1
33018,352141,91,0,1
73900144,158,0,1,1
33964,342333,88,0,1
73896827,158,0,1,1
66742,174208,45,0,1
73865338,158,0,1,1
18935,614048,158,0,1
73897241,158,0,1,1
17767,654415,169,0,1
73901632,158,0,1,1
18858,616555,159,0,1
73895545,158,0,1,1
368942,31514,8,0,1
73546661,159,0,1,1
369213,31491,8,0,1
73546303,159,0,1,1
369205,31492,8,0,1
73544966,159,0,1,1
614871,18910,5,0,1
73456864,159,0,1,1
737034,15775,4,0,1
73326231,159,0,1,1
1256365,9259,2,1,1
72773947,160,0,1,1
1256170,9261,2,1,1
73645898,158,0,1,1
1256471,9258,2,1,1
73641466,158,0,1,1
1258146,9246,2,1,1
73640640,158,0,1,1
1258084,9247,2,1,1
73640824,158,0,1,1
1258032,9247,2,1,1
1269837,9161,2,1,1
73638945,158,0,1,1
1271494,9149,2,1,1
73636870,158,0,1,1
1271563,9149,2,1,1
73640828,158,0,1,1
1271680,9148,2,1,1
73639838,158,0,1,1
1271752,9147,2,1,1
73638813,158,0,1,1
1271745,9147,2,1,1
74166391,157,0,1,1
1273508,9135,2,1,1
74165280,157,0,1,1
1260520,9229,2,1,1
74161403,157,0,1,1
1265853,9190,2,1,1
74129010,157,0,1,1
1491473,7800,2,1,1
73590929,158,0,1,1
1492225,7796,2,1,1
73590223,158,0,1,1
1492396,7795,2,1,1
73589456,158,0,1,1
1244336,9349,2,1,1
73587505,158,0,1,1
1121954,10369,3,1,1
575343,20209,5,0,1
576665,20162,5,0,1
574350,20244,5,0,1
560810,20743,5,0,1
560638,20750,5,0,1
560712,20747,5,0,1
561118,20732,5,0,1
561051,20734,5,0,1
561200,20729,5,0,1
561310,20725,5,0,1
561402,20721,5,0,1
561293,20725,5,0,1
561389,20722,5,0,1
583462,19938,5,0,1
73776235,158,0,1,1
40200,289229,75,0,1
73767927,158,0,1,1
40109,289885,75,0,1
73768871,158,0,1,1
38835,299395,77,0,1
73770029,158,0,1,1
40195,289265,75,0,1
73767731,158,0,1,1
29320,396555,102,0,1
73756697,158,0,1,1
29376,395799,102,0,1
73754814,158,0,1,1
43447,267613,69,0,1
73752621,158,0,1,1
43674,266222,69,0,1
73942609,158,0,1,1
56869,204558,53,0,1
73917585,158,0,1,1
57014,204038,53,0,1
73917648,158,0,1,1
56842,204655,53,0,1
73915645,158,0,1,1
56758,204958,53,0,1
73915683,158,0,1,1
56674,205262,53,0,1
73915214,158,0,1,1
56690,205204,53,0,1
73913619,158,0,1,1
65628,177257,46,0,1
73911494,158,0,1,1
65400,177875,46,0,1
73914604,158,0,1,1
65326,178076,46,0,1
74801564,156,0,1,1
100050,116212,30,0,1
74780424,156,0,1,1
100052,116210,30,0,1
74889384,156,0,1,1
656152,17720,5,0,1
74318875,157,0,1,1
655885,17727,5,0,1
74318941,157,0,1,1
656115,17721,5,0,1
74318574,157,0,1,1
656107,17721,5,0,1
74320893,157,0,1,1
657623,17680,5,0,1
74315136,157,0,1,1
1304856,8915,2,1,1
73651576,158,0,1,1
1304716,8916,2,1,1
73652822,158,0,1,1
1304900,8915,2,1,1
73652013,158,0,1,1
1304899,8915,2,1,1
73654846,158,0,1,1
1296158,8975,2,1,1
73640630,158,0,1,1
1296149,8975,2,1,1
74158889,157,0,1,1
73981146,158,0,1,1
1296051,8976,2,1,1
74157007,157,0,1,1
1295792,8978,2,1,1
1295937,8977,2,1,1
74156244,157,0,1,1
1295915,8977,2,1,1
74155246,157,0,1,1
1295816,8977,2,1,1
74159391,157,0,1,1
1281122,9080,2,1,1
74159323,157,0,1,1
1234200,9426,2,1,1
1234368,9424,2,1,1
673554,17271,4,0,1
673500,17272,4,0,1
674605,17244,4,0,1
673543,17271,4,0,1
674198,17255,4,0,1
34979,332399,86,0,1
74127202,157,0,1,1
34757,334523,86,0,1
74129299,157,0,1,1
34752,334571,86,0,1
74129588,157,0,1,1
34786,334244,86,0,1
74128794,157,0,1,1
545897,21299,5,0,1
73589069,158,0,1,1
546100,21291,5,0,1
73820832,158,0,1,1
546292,21283,5,0,1
73816833,158,0,1,1
546822,21263,5,0,1
73815667,158,0,1,1
546581,21272,5,0,1
73816685,158,0,1,1
546912,21259,5,0,1
73815478,158,0,1,1
547100,21252,5,0,1
73814465,158,0,1,1
547527,21235,5,0,1
74005110,158,0,1,1
547481,21237,5,0,1
74006088,158,0,1,1
532059,21853,6,0,1
532478,21836,6,0,1
533032,21813,6,0,1
532267,21844,6,0,1
532652,21829,6,0,1
533027,21813,6,0,1
576870,20166,5,0,1
73966060,158,0,1,1
576916,20164,5,0,1
73966355,158,0,1,1
576948,20163,5,0,1
73964576,158,0,1,1
578407,20112,5,0,1
73963948,158,0,1,1
578113,20122,5,0,1
73962753,158,0,1,1
133295,87273,23,0,1
73864872,158,0,1,1
447020,26023,7,0,1
73713129,158,0,1,1
446990,26025,7,0,1
73714078,158,0,1,1
447056,26021,7,0,1
73706663,158,0,1,1
705557,16488,4,0,1
74181370,157,0,1,1
705290,16494,4,0,1
74320756,157,0,1,1
705311,16493,4,0,1
74320606,157,0,1,1
705359,16492,4,0,1
74329990,157,0,1,1
705435,16491,4,0,1
74568988,156,0,1,1
1354080,8591,2,1,1
73711431,158,0,1,1
1354253,8590,2,1,1
74184828,157,0,1,1
1371963,8479,2,1,1
74170947,157,0,1,1
1371974,8479,2,1,1
74170315,157,0,1,1
1372062,8478,2,1,1
74169525,157,0,1,1
1372015,8479,2,1,1
74170422,157,0,1,1
1342476,8665,2,1,1
74165592,157,0,1,1
1346326,8641,2,1,1
74163559,157,0,1,1
1346372,8640,2,1,1
74164565,157,0,1,1
1345074,8649,2,1,1
74168592,157,0,1,1
1344935,8649,2,1,1
74167555,157,0,1,1
1239720,9384,2,1,1
927105,12548,3,0,1
927070,12548,3,0,1
927440,12543,3,0,1
677540,17169,4,0,1
677712,17165,4,0,1
677648,17167,4,0,1
662336,17564,5,0,1
662742,17553,5,0,1
38080,305331,79,0,1
74353876,157,0,1,1
41720,278691,72,0,1
74357745,157,0,1,1
558818,20806,5,0,1
73834741,158,0,1,1
556932,20877,5,0,1
73835614,158,0,1,1
560768,20734,5,0,1
73830700,158,0,1,1
558626,20814,5,0,1
73834571,158,0,1,1
560980,20726,5,0,1
74023538,157,0,1,1
561185,20719,5,0,1
74022226,157,0,1,1
545402,21318,6,0,1
74024255,157,0,1,1
545740,21294,4,0,1
74023054,157,0,1,1
546854,21262,5,0,1
74022195,157,0,1,1
576177,20190,5,0,1
73965094,158,0,1,1
576296,20186,5,0,1
73961928,158,0,1,1
577105,20158,5,0,1
73960335,158,0,1,1
577189,20155,5,0,1
73962230,158,0,1,1
580054,20055,5,0,1
73961084,158,0,1,1
577176,20155,5,0,1
73962252,158,0,1,1
580310,20046,5,0,1
73960672,158,0,1,1
580435,20042,5,0,1
73959452,158,0,1,1
580665,20034,5,0,1
73958577,158,0,1,1
580619,20036,5,0,1
74112270,157,0,1,1
607528,19148,5,0,1
74814715,156,0,1,1
93392,124497,32,0,1
74082121,157,0,1,1
92533,125652,32,0,1
74835984,156,0,1,1
92972,125059,32,0,1
74946535,156,0,1,1
101154,114944,30,0,1
74939259,156,0,1,1
103175,112692,29,0,1
74954681,156,0,1,1
92136,126194,33,0,1
74964158,156,0,1,1
99785,116521,30,0,1
74958384,156,0,1,1
133062,87425,23,0,1
74911322,156,0,1,1
135118,86095,22,0,1
74909729,156,0,1,1
1346167,8642,2,1,1
73648881,158,0,1,1
1346264,8641,2,1,1
73647825,158,0,1,1
1346434,8640,2,1,1
73647425,158,0,1,1
1346569,8639,2,1,1
73646528,158,0,1,1
1332370,8731,2,1,1
73641834,158,0,1,1
1332297,8732,2,1,1
73639586,158,0,1,1
1332483,8730,2,1,1
73638759,158,0,1,1
1332439,8731,2,1,1
1332514,8730,2,1,1
1332524,8730,2,1,1
1301976,8935,2,1,1
1302062,8934,2,1,1
1302172,8934,2,1,1
1302193,8933,2,1,1
1287008,9039,2,1,1
1287088,9038,2,1,1
1287140,9038,2,1,1
1240856,9375,2,1,1
1240882,9375,2,1,1
32819,354276,91,0,1
73640968,158,0,1,1
32136,361806,93,0,1
73641273,158,0,1,1
33026,352056,91,0,1
73641050,158,0,1,1
33198,350232,90,0,1
73638971,158,0,1,1
33391,348208,90,0,1
73638057,158,0,1,1
33539,346671,89,0,1
73637056,158,0,1,1
33377,348354,90,0,1
73639052,158,0,1,1
33770,344300,89,0,1
73635836,158,0,1,1
33962,342353,88,0,1
73636347,158,0,1,1
34150,340469,88,0,1
73635849,158,0,1,1
20133,577510,149,0,1
73630683,158,0,1,1
19157,606619,104,0,1
73629722,158,0,1,1
18971,612883,158,0,1
73628855,158,0,1,1
19514,595829,154,0,1
74109234,157,0,1,1
19514,595829,154,0,1
74314558,157,0,1,1
19985,581786,150,0,1
74107262,157,0,1,1
20200,575594,149,0,1
74105156,157,0,1,1
524381,22173,6,0,1
73836959,158,0,1,1
513888,22626,6,0,1
73830985,158,0,1,1
516074,22530,6,0,1
73829238,158,0,1,1
545018,21333,6,0,1
73773000,158,0,1,1
491068,23677,6,0,1
73815844,158,0,1,1
545316,21322,6,0,1
73770847,158,0,1,1
551399,21086,5,0,1
73763988,158,0,1,1
547242,21247,5,0,1
73765781,158,0,1,1
550655,21115,5,0,1
73763136,158,0,1,1
550834,21108,5,0,1
74118883,157,0,1,1
566148,20537,5,0,1
73952908,158,0,1,1
589484,19734,5,0,1
74932988,156,0,1,1
589350,19739,5,0,1
74934899,156,0,1,1
635991,18291,5,0,1
74908793,156,0,1,1
636201,18285,5,0,1
74907704,156,0,1,1
636337,18281,5,0,1
74906941,156,0,1,1
1210745,9608,2,1,1
74340985,157,0,1,1
1210679,9609,2,1,1
74341970,157,0,1,1
1210821,9608,2,1,1
74339801,157,0,1,1
1858023,6261,2,1,1
73710715,158,0,1,1
1408840,8253,2,1,1
73659129,158,0,1,1
1407863,8254,1,1,1
73695042,158,0,1,1
1407753,8259,2,1,1
73694381,158,0,1,1
1395730,8335,2,1,1
73686344,158,0,1,1
1351380,8608,2,1,1
1351346,8608,2,1,1
73688696,158,0,1,1
1336932,8701,2,1,1
1336934,8701,2,1,1
1337050,8700,2,1,1
1336958,8701,2,1,1
1321494,8803,2,1,1
1291784,9005,2,1,1
1291881,9005,2,1,1
1260329,9230,2,1,1
1261157,9224,2,1,1
1261025,9225,2,1,1
684930,16984,4,0,1
684884,16977,3,0,1
698024,16666,4,0,1
42653,272736,70,0,1
73666333,158,0,1,1
47134,246680,64,0,1
73699144,158,0,1,1
47130,246573,42,0,1
73925251,158,0,1,1
47040,247173,64,0,1
73924535,158,0,1,1
35261,329741,85,0,1
74065994,157,0,1,1
23297,499077,129,0,1
25351,458641,118,0,1
23355,497838,128,0,1
25232,460804,119,0,1
518483,22425,6,0,1
73623786,158,0,1,1
518479,22425,6,0,1
73826950,158,0,1,1
519911,22363,6,0,1
73823802,158,0,1,1
518127,22440,6,0,1
73832762,158,0,1,1
518441,22427,6,0,1
73829799,158,0,1,1
522158,22267,6,0,1
73826618,158,0,1,1
522223,22264,6,0,1
73825753,158,0,1,1
522379,22258,6,0,1
73826750,158,0,1,1
554742,20959,5,0,1
75016688,155,0,1,1
503175,23107,6,0,1
75045529,155,0,1,1
502202,23152,6,0,1
75044946,155,0,1,1
554732,20960,5,0,1
75015860,155,0,1,1
555471,20932,5,0,1
75013742,155,0,1,1
555849,20918,5,0,1
75014943,155,0,1,1
555851,20917,5,0,1
75015098,155,0,1,1
545747,21305,5,0,1
75011021,155,0,1,1
1197887,9711,3,1,1
74339991,157,0,1,1
1197881,9711,3,1,1
74338624,157,0,1,1
1197847,9712,3,1,1
74337612,157,0,1,1
1859842,6255,2,1,1
73678362,158,0,1,1
1408781,8253,2,1,1
73662346,158,0,1,1
1397584,8324,2,1,1
73688652,158,0,1,1
1397885,8322,2,1,1
73653542,158,0,1,1
1397809,8322,2,1,1
73652767,158,0,1,1
1397972,8321,2,1,1
73685611,158,0,1,1
1397923,8322,2,1,1
73684810,158,0,1,1
1398051,8321,2,1,1
73701042,158,0,1,1
1399046,8315,2,1,1
73699345,158,0,1,1
1399046,8315,2,1,1
73704512,158,0,1,1
1399215,8314,2,1,1
73702515,158,0,1,1
1353411,8595,2,1,1
1353616,8594,2,1,1
1353449,8595,2,1,1
1353639,8594,2,1,1
1338499,8691,2,1,1
698775,16648,4,0,1
73667753,158,0,1,1
687138,16930,4,0,1
687330,16925,4,0,1
43683,266305,69,0,1
49264,236014,61,0,1
73660335,158,0,1,1
39364,295371,76,0,1
73645478,158,0,1,1
39380,295251,76,0,1
73646390,158,0,1,1
37587,309336,80,0,1
73694660,158,0,1,1
39377,295274,76,0,1
73691017,158,0,1,1
39565,293871,76,0,1
73689000,158,0,1,1
41199,282216,73,0,1
74095487,157,0,1,1
41672,279012,72,0,1
74088940,157,0,1,1
41582,279616,72,0,1
74095029,157,0,1,1
39548,293997,76,0,1
74090800,157,0,1,1
26688,435664,112,0,1
74093968,157,0,1,1
26594,437204,113,0,1
74323586,157,0,1,1
27165,428014,110,0,1
74118319,157,0,1,1
532116,21850,6,0,1
73832731,158,0,1,1
532179,21848,6,0,1
73831375,158,0,1,1
529405,21962,6,0,1
75065660,155,0,1,1
510443,22778,6,0,1
75043766,155,0,1,1
562474,20671,5,0,1
75000814,156,0,1,1
562567,20668,5,0,1
74999883,156,0,1,1
510414,22780,6,0,1
75045773,155,0,1,1
562568,20668,5,0,1
75002454,156,0,1,1
549329,21177,5,0,1
75011644,156,0,1,1
551418,21097,5,0,1
74994124,156,0,1,1
551187,21105,5,0,1
75009808,156,0,1,1
547623,21243,5,0,1
75000487,156,0,1,1
551228,21104,5,0,1
75007772,156,0,1,1
641975,18121,5,0,1
74911595,156,0,1,1
649983,17897,5,0,1
74903010,156,0,1,1
650176,17892,5,0,1
74904501,156,0,1,1
1216028,9566,2,1,1
74339813,157,0,1,1
1215948,9567,2,1,1
74339494,157,0,1,1
1215867,9568,2,1,1
74338748,157,0,1,1
1216061,9566,2,1,1
74338356,157,0,1,1
1411769,8236,2,1,1
73660472,158,0,1,1
1411060,8240,2,1,1
73661799,158,0,1,1
1411780,8236,2,1,1
73715043,158,0,1,1
1399666,8311,2,1,1
73708588,158,0,1,1
1386524,8390,2,1,1
1355443,8582,2,1,1
73694293,158,0,1,1
1355470,8582,2,1,1
1355439,8582,2,1,1
1355624,8581,2,1,1
1340309,8679,2,1,1
1340382,8679,2,1,1
1340387,8679,2,1,1
1340724,8677,2,1,1
1263199,9209,2,1,1
1249601,9309,2,1,1
1249670,9309,2,1,1
689696,16867,4,0,1
689684,16867,4,0,1
694679,16746,4,0,1
694333,16754,4,0,1
25709,452254,117,0,1
73661990,158,0,1,1
26290,442259,114,0,1
73660091,158,0,1,1
26300,442091,114,0,1
73707969,158,0,1,1
26311,441906,114,0,1
73711988,158,0,1,1
16519,703856,182,0,1
73691946,158,0,1,1
17448,666380,172,0,1
73690707,158,0,1,1
17415,667643,172,0,1
73689767,158,0,1,1
17242,674342,174,0,1
73688790,158,0,1,1
17423,667336,172,0,1
73690700,158,0,1,1
25028,464560,120,0,1
73680567,158,0,1,1
24789,469039,121,0,1
73680503,158,0,1,1
24868,467549,121,0,1
73679516,158,0,1,1
24866,467586,121,0,1
73681159,158,0,1,1
23081,504008,130,0,1
73789800,158,0,1,1
21330,545101,141,0,1
73801076,158,0,1,1
21165,549350,142,0,1
74072267,157,0,1,1
23073,503922,130,0,1
74059264,157,0,1,1
22900,507729,131,0,1
74057229,157,0,1,1
23273,499592,129,0,1
74055275,157,0,1,1
23262,499828,129,0,1
74058915,157,0,1,1
21791,533569,138,0,1
74073581,157,0,1,1
23081,503748,130,0,1
74060767,157,0,1,1
502316,23147,6,0,1
73629288,158,0,1,1
491472,23658,6,0,1
73622110,158,0,1,1
541285,21480,6,0,1
73764440,158,0,1,1
541089,21488,6,0,1
73968398,158,0,1,1
541127,21487,6,0,1
74993430,155,0,1,1
595218,19534,5,0,1
74957379,156,0,1,1
585394,19862,5,0,1
74967279,156,0,1,1
1218539,9542,2,1,1
74336619,157,0,1,1
1728641,6730,2,1,1
73809649,158,0,1,1
1728862,6729,2,1,1
73808700,158,0,1,1
1728967,6728,2,1,1
73810777,158,0,1,1
1729090,6728,2,1,1
73809306,158,0,1,1
1728915,6728,2,1,1
73808163,158,0,1,1
1729580,6726,2,1,1
73859145,158,0,1,1
1729293,6727,2,1,1
73860941,158,0,1,1
1717138,6775,2,1,1
1717052,6775,2,1,1
1717284,6774,2,1,1
1717421,6774,2,1,1
1717887,6772,2,1,1
1265789,9186,2,1,1
1251400,9296,2,1,1
1192892,9752,3,1,1
1193598,9746,3,1,1
1193282,9749,3,1,1
1272029,9145,2,1,1
73781928,158,0,1,1
1290448,9015,2,1,1
73736302,158,0,1,1
667110,17438,4,0,1
73731074,158,0,1,1
135648,85714,22,0,1
73758111,158,0,1,1
135692,85687,22,0,1
73759118,158,0,1,1
135693,85686,22,0,1
73764965,158,0,1,1
137231,84726,22,0,1
73761085,158,0,1,1
137223,84731,22,0,1
73761253,158,0,1,1
137682,84448,22,0,1
73760042,158,0,1,1
137684,84447,22,0,1
73761025,158,0,1,1
122615,94825,24,0,1
73757111,158,0,1,1
144003,80700,14,0,1
73746234,158,0,1,1
148126,78494,20,0,1
73742183,158,0,1,1
149954,77537,20,0,1
73741970,158,0,1,1
150304,77357,20,0,1
73740886,158,0,1,1
147138,79021,20,0,1
73744377,158,0,1,1
152494,76285,20,0,1
73721871,158,0,1,1
145125,80158,21,0,1
73703134,158,0,1,1
145030,80211,21,0,1
73703780,158,0,1,1
145230,80101,21,0,1
74099789,157,0,1,1
86106,135031,35,0,1
74111269,157,0,1,1
71692,162264,42,0,1
74107625,157,0,1,1
70625,164715,42,0,1
75546244,154,0,1,1
71624,162418,42,0,1
75544363,154,0,1,1
71541,162606,42,0,1
74515143,157,0,1,1
75542370,154,0,1,1
71467,162774,42,0,1
75540174,154,0,1,1
71445,162825,42,0,1
75539183,154,0,1,1
71558,162567,42,0,1
75552752,154,0,1,1
71630,162404,42,0,1
75553139,154,0,1,1
539711,21554,6,0,1
75075321,155,0,1,1
539766,21552,6,0,1
75075642,155,0,1,1
528533,21999,6,0,1
75067901,155,0,1,1
530228,21917,4,0,1
75069880,155,0,1,1
530230,21928,6,0,1
75069703,155,0,1,1
530431,21920,6,0,1
75068824,155,0,1,1
574431,20241,5,0,1
75015388,155,0,1,1
1763625,6596,2,1,1
73807489,158,0,1,1
1763563,6596,2,1,1
73806905,158,0,1,1
1763711,6596,2,1,1
73864447,158,0,1,1
1736269,6700,2,1,1
1736243,6700,2,1,1
1736421,6699,2,1,1
1737596,6695,2,1,1
1737095,6697,2,1,1
1737407,6696,2,1,1
1737160,6697,2,1,1
1737273,6696,2,1,1
1737372,6696,2,1,1
1737343,6696,2,1,1
1255908,9263,2,1,1
1256150,9261,2,1,1
1256049,9262,2,1,1
1256157,9261,2,1,1
1368112,8503,2,1,1
73784948,158,0,1,1
1368119,8503,2,1,1
73783983,158,0,1,1
1321211,8805,2,1,1
73787064,158,0,1,1
138006,84250,22,0,1
73763239,158,0,1,1
138106,84189,22,0,1
73763965,158,0,1,1
137911,84308,22,0,1
73766172,158,0,1,1
124931,93067,24,0,1
73759111,158,0,1,1
150976,77012,20,0,1
73728156,158,0,1,1
155706,74711,26,0,1
73722168,158,0,1,1
155419,74849,19,0,1
74118621,157,0,1,1
155440,74839,19,0,1
74117409,157,0,1,1
154687,75203,19,0,1
74117097,157,0,1,1
154510,75290,19,0,1
74115887,157,0,1,1
154390,75348,19,0,1
74115195,157,0,1,1
154400,75343,19,0,1
74187638,157,0,1,1
154304,75390,19,0,1
74186026,157,0,1,1
154502,75294,19,0,1
74184998,157,0,1,1
154156,75463,19,0,1
74184031,157,0,1,1
147162,79049,20,0,1
74175417,157,0,1,1
141421,82258,21,0,1
74177819,157,0,1,1
76169,152647,39,0,1
74161894,157,0,1,1
75254,154503,40,0,1
74164038,157,0,1,1
75421,154161,40,0,1
74161488,157,0,1,1
71710,162223,42,0,1
74154550,157,0,1,1
73686,157873,41,0,1
74151107,157,0,1,1
74150865,157,0,1,1
59375,195924,51,0,1
74144564,157,0,1,1
591973,19641,5,0,1
73589914,158,0,1,1
576672,20162,5,0,1
73604042,158,0,1,1
620675,18733,5,0,1
73564392,159,0,1,1
1254550,9268,2,1,1
72938254,160,0,1,1
619959,18754,5,0,1
73573270,159,0,1,1
630206,18450,5,0,1
73562553,159,0,1,1
1780401,6531,2,1,1
72412648,161,0,1,1
1780337,6531,2,1,1
72467446,161,0,1,1
1765990,6587,2,1,1
72461560,161,0,1,1
1766207,6586,2,1,1
72462492,161,0,1,1
1765836,6588,2,1,1
72460681,161,0,1,1
1765837,6588,2,1,1
72459206,161,0,1,1
1765835,6588,2,1,1
72460201,161,0,1,1
1752371,6635,2,1,1
1752343,6635,2,1,1
1753140,6632,2,1,1
72447201,161,0,1,1
1737953,6694,2,1,1
1738068,6693,2,1,1
1739976,6686,2,1,1
1726212,6739,2,1,1
1323472,8790,2,1,1
72334841,161,0,1,1
1326741,8768,2,1,1
72317729,161,0,1,1
1296063,8976,2,1,1
72314763,161,0,1,1
1295448,8980,2,1,1
72360177,161,0,1,1
1280524,9085,2,1,1
72357032,161,0,1,1
655275,17753,5,0,1
72358350,161,0,1,1
139378,83378,14,0,1
72356974,161,0,1,1
139599,83289,21,0,1
72355554,161,0,1,1
141187,82352,21,0,1
73646005,158,0,1,1
141473,82185,21,0,1
73640609,158,0,1,1
139594,83292,21,0,1
73647029,158,0,1,1
127042,91521,24,0,1
73642100,158,0,1,1
127224,91343,16,0,1
73702021,158,0,1,1
127317,91276,16,0,1
73698692,158,0,1,1
127509,91186,24,0,1
73699026,158,0,1,1
127005,91548,24,0,1
73696182,158,0,1,1
132128,87998,23,0,1
73740971,158,0,1,1
148339,78381,20,0,1
73691334,158,0,1,1
148639,78223,20,0,1
73722659,158,0,1,1
150522,77245,20,0,1
73720737,158,0,1,1
44492,261328,67,0,1
73702232,158,0,1,1
29653,392102,101,0,1
29854,389462,100,0,1
29998,387593,100,0,1
30528,380863,98,0,1
30972,375404,97,0,1
30686,378902,98,0,1
15801,736219,190,0,1
16382,709742,122,0,1
16741,694881,179,0,1
16796,692605,179,0,1
17122,679418,175,0,1
15958,728976,188,0,1
16165,719641,186,0,1
17158,677993,175,0,1
17622,660141,170,0,1
40854,284599,73,0,1
74160033,157,0,1,1
36647,317270,82,0,1
74205151,157,0,1,1
36031,322528,56,0,1
74206598,157,0,1,1
36597,317704,82,0,1
74206452,157,0,1,1
23314,498713,129,0,1
74196770,157,0,1,1
1752499,6635,2,1,1
72465733,161,0,1,1
1225167,9490,2,1,1
72995821,160,0,1,1
1752508,6634,2,1,1
72468409,161,0,1,1
1752343,6635,2,1,1
72465506,161,0,1,1
1752338,6635,2,1,1
72464305,161,0,1,1
1752531,6634,2,1,1
72469864,161,0,1,1
1751523,6638,2,1,1
72471018,161,0,1,1
1752298,6635,2,1,1
72464662,161,0,1,1
1752901,6633,2,1,1
72479660,161,0,1,1
1738000,6690,2,1,1
72476949,161,0,1,1
1737768,6691,2,1,1
72459988,161,0,1,1
1739754,6683,2,1,1
72487481,161,0,1,1
1739591,6684,2,1,1
72494513,161,0,1,1
1739786,6683,2,1,1
72496033,161,0,1,1
1739708,6683,2,1,1
72494762,161,0,1,1
1741042,6678,2,1,1
72493261,161,0,1,1
1730668,6722,2,1,1
1730558,6722,2,1,1
1730655,6722,2,1,1
1862569,6246,2,1,1
72352367,161,0,1,1
687317,16925,4,0,1
73680319,158,0,1,1
171527,67785,17,0,1
73680140,158,0,1,1
181948,63903,16,0,1
73671566,158,0,1,1
182139,63836,16,0,1
73670186,158,0,1,1
182433,63733,16,0,1
73672462,158,0,1,1
168185,69132,18,0,1
73670488,158,0,1,1
168574,68973,18,0,1
73722754,158,0,1,1
167988,69213,18,0,1
73727558,158,0,1,1
167390,69461,18,0,1
74197682,157,0,1,1
168310,69081,18,0,1
74192847,157,0,1,1
169221,68709,18,0,1
74190676,157,0,1,1
168186,69132,18,0,1
74193835,157,0,1,1
156186,74482,19,0,1
156279,74437,19,0,1
156753,74212,19,0,1
156675,74249,19,0,1
156944,74122,19,0,1
157065,74065,19,0,1
157183,74009,19,0,1
19972,582165,150,0,1
44318,262354,68,0,1
74160212,157,0,1,1
19988,581699,150,0,1
74162257,157,0,1,1
37079,313574,81,0,1
74152422,157,0,1,1
37945,306417,79,0,1
74147250,157,0,1,1
37554,309607,80,0,1
74148516,157,0,1,1
39104,297335,77,0,1
74145538,157,0,1,1
39523,294183,76,0,1
74200878,157,0,1,1
37897,306805,79,0,1
74205221,157,0,1,1
39337,295574,76,0,1
74204777,157,0,1,1
39800,292136,75,0,1
74203704,157,0,1,1
25826,450205,116,0,1
74198327,157,0,1,1
25497,455779,78,0,1
74194495,157,0,1,1
503641,23086,6,0,1
73738506,158,0,1,1
503612,23087,6,0,1
73738566,158,0,1,1
504044,23067,6,0,1
73736910,158,0,1,1
504040,23068,6,0,1
73737474,158,0,1,1
503997,23070,6,0,1
73736130,158,0,1,1
504023,23068,6,0,1
73736245,158,0,1,1
504190,23061,6,0,1
73734780,158,0,1,1
1740298,6681,2,1,1
72458353,161,0,1,1
1740263,6681,2,1,1
72497374,161,0,1,1
1741191,6678,2,1,1
72494759,161,0,1,1
1727365,6735,2,1,1
1729158,6724,1,1,1
1731813,6717,2,1,1
1731825,6717,2,1,1
1731805,6717,2,1,1
1731994,6717,2,1,1
1862724,6245,2,1,1
73765814,158,0,1,1
1862696,6245,2,1,1
73765617,158,0,1,1
1862796,6245,2,1,1
73766953,158,0,1,1
1862791,6245,2,1,1
73768106,158,0,1,1
1411880,8239,2,1,1
73760004,158,0,1,1
1411910,8239,2,1,1
73759115,158,0,1,1
1396733,8329,2,1,1
73758002,158,0,1,1
1396857,8328,2,1,1
73757484,158,0,1,1
1397552,8324,2,1,1
73977434,158,0,1,1
1415913,8216,2,1,1
74147305,157,0,1,1
1417414,8207,2,1,1
74116204,157,0,1,1
156681,74246,19,0,1
74120563,157,0,1,1
156864,74160,19,0,1
74187421,157,0,1,1
157001,74095,19,0,1
74186483,157,0,1,1
156940,74124,19,0,1
74186571,157,0,1,1
157077,74059,19,0,1
157160,74020,19,0,1
158472,73407,19,0,1
144106,80725,21,0,1
145017,80218,21,0,1
